#date precip TMax Tmin
   
20040621 0.00 88 59
20040622 0.00 74 56
20040623 0.00 67 57
20040624 0.00 66 57
20040625 0.00 73 57
20040626 0.00 76 55
20040627 0.00 76 55
20040628 0.00 79 58
20040629 0.00 80 54
20040630 0.00 78 53
20040701 0.00 72 54
20040702 0.00 68 54
20040703 0.00 70 57
20040704 0.00 71 57
20040705 0.00 79 56
20040706 0.01 70 56
20040707 0.01 69 52
20040708 0.00 70 55
20040709 0.02 69 55
20040710 0.12 70 55
20040711 0.00 73 53
20040712 0.00 81 56
20040713 0.00 81 60
20040714 0.00 81 57
20040715 0.00 74 57
20040716 0.00 82 57
20040717 0.00 83 62
20040718 0.00 85 60
20040719 0.00 77 63
20040720 0.00 78 61
20040721 0.00 79 60
20040722 0.00 89 62
20040723 0.00 96 68
20040724 0.00 95 64
20040725 0.00 75 60
20040726 0.00 81 55
20040727 0.00 84 59
20040728 0.00 85 59
20040729 0.00 85 60
20040730 0.00 72 58
20040731 0.00 82 56
20040801 0.00 83 55
20040802 0.00 72 54
20040803 0.01 75 58
20040804 0.00 67 57
20040805 0.00 74 57
20040806 0.57 66 57
20040807 0.30 73 58
20040808 0.00 80 57
20040809 0.00 92 64
20040810 0.00 84 59
20040811 0.00 85 58
20040812 0.00 84 59
20040813 0.00 84 56
20040814 0.00 80 60
20040815 0.00 80 59
20040816 0.00 75 58
20040817 0.00 81 58
20040818 0.00 80 57
20040819 0.00 83 59
20040820 0.00 79 59
20040821 0.20 72 60
20040822 0.54 64 58
20040823 0.00 71 58
20040824 1.00 66 58
20040825 0.32 66 58
20040826 0.06 70 58
20040827 0.00 72 59
20040828 0.00 72 58
20040829 0.00 74 60
20040830 0.00 77 60
20040831 0.00 76 56
20040901 0.17 67 56
20040902 0.00 67 53
20040903 0.00 69 54
20040904 0.00 67 54
20040905 0.00 69 57
20040906 0.00 67 53
20040907 0.00 73 53
20040908 0.14 71 52
20040909 0.00 70 57
20040910 0.64 71 52
20040911 0.12 68 58
20040912 0.60 66 53
20040913 0.28 65 53
20040914 0.06 65 53
20040915 0.03 62 53
20040916 0.31 62 54
20040917 0.20 62 49
20040918 0.10 56 49
20040919 0.00 61 49
20040920 0.00 63 47
20040921 0.00 64 47
20040922 0.15 57 52
20040923 0.00 65 52
20040924 0.00 65 51
20040925 0.00 67 52
20040926 0.00 63 50
20040927 0.00 68 52
20040928 0.00 66 53
20040929 0.00 62 52
20040930 0.00 62 50
20041001 0.00 71 50
20041002 0.00 72 48
20041003 0.00 68 49
20041004 0.00 59 46
20041005 0.21 68 45
20041006 0.03 63 54
20041007 0.00 65 50
20041008 1.07 59 53
20041009 0.08 59 50
20041010 0.00 61 48
20041011 0.00 63 50
20041012 0.00 67 53
20041013 0.00 69 52
20041014 0.00 68 52
20041015 0.01 60 55
20041016 0.41 57 50
20041017 0.60 57 47
20041018 0.09 53 47
20041019 0.20 59 49
20041020 0.00 55 46
20041021 0.00 52 47
20041022 0.02 54 46
20041023 0.00 53 41
20041024 0.00 53 42
20041025 0.00 56 42
20041026 0.00 56 46
20041027 0.00 56 41
20041028 0.00 48 38
20041029 0.06 53 45
20041030 0.02 54 46
20041031 0.00 51 37
20041101 0.27 57 42
20041102 0.89 57 43
20041103 0.00 50 36
20041104 0.00 50 32
20041105 0.00 44 33
20041106 0.00 54 38
20041107 0.00 60 44
20041108 0.00 48 43
20041109 0.00 53 45
20041110 0.00 50 43
20041111 0.00 50 38
20041112 0.00 50 39
20041113 0.00 54 46
20041114 0.04 53 47
20041115 0.16 55 45
20041116 0.08 53 43
20041117 0.26 49 37
20041118 0.14 50 42
20041119 0.00 49 36
20041120 0.00 46 32
20041121 0.00 47 38
20041122 0.02 48 42
20041123 0.34 51 44
20041124 0.51 56 50
20041125 0.13 52 40
20041126 0.08 47 34
20041127 0.01 46 39
20041128 0.00 45 33
20041129 0.15 39 29
20041130 0.08 43 39
20041201 0.00 44 38
20041202 0.00 45 37
20041203 0.00 47 40
20041204 0.25 45 41
20041205 0.02 42 37
20041206 0.26 46 38
20041207 0.50 45 39
20041208 0.53 50 42
20041209 0.82 50 39
20041210 0.69 59 50
20041211 0.17 50 39
20041212 0.00 54 35
20041213 0.32 53 44
20041214 0.12 53 47
20041215 0.00 52 41
20041216 0.00 45 37
20041217 0.00 44 41
20041218 0.00 54 41
20041219 0.10 50 38
20041220 0.00 45 33
20041221 0.00 46 34
20041222 0.00 45 36
20041223 0.00 40 32
20041224 0.00 39 34
20041225 0.36 47 37
20041226 0.04 45 39
20041227 0.00 47 36
20041228 0.00 39 29
20041229 0.18 43 36
20041230 0.01 44 36
20041231 0.00 47 33
20050101 0.05 45 37
20050102 0.00 41 30
20050103 0.00 40 28
20050104 0.00 40 28
20050105 0.00 39 24
20050106 0.17 40 26
20050107 0.08 44 34
20050108 0.02 44 33
20050109 0.04 37 32
20050110 0.00 38 27
20050111 0.00 39 23
20050112 0.00 45 39
20050113 0.00 40 31
20050114 0.00 38 27
20050115 0.19 37 26
20050116 0.09 44 32
20050117 2.39 54 42
20050118 0.92 60 53
20050119 0.00 62 50
20050120 0.15 54 49
20050121 0.02 61 49
20050122 0.17 55 50
20050123 0.00 56 45
20050124 0.00 57 42
20050125 0.00 50 37
20050126 0.04 50 40
20050127 0.07 53 41
20050128 0.01 55 40
20050129 0.00 47 42
20050130 0.01 51 41
20050131 0.02 54 42
20050201 0.00 53 36
20050202 0.00 59 45
20050203 0.00 51 39
20050204 0.12 50 41
20050205 0.00 44 35
20050206 0.75 43 37
20050207 0.00 46 35
20050208 0.00 48 31
20050209 0.00 49 33
20050210 0.00 51 29
20050211 0.00 55 29
20050212 0.09 47 40
20050213 0.00 45 36
20050214 0.00 43 30
20050215 0.00 44 26
20050216 0.00 51 31
20050217 0.00 52 32
20050218 0.00 54 32
20050219 0.00 48 28
20050220 0.00 50 34
20050221 0.00 53 28
20050222 0.00 56 30
20050223 0.00 59 31
20050224 0.00 61 34
20050225 0.00 51 39
20050226 0.00 47 34
20050227 0.00 61 35
20050228 0.24 58 45
20050301 0.12 60 45
20050302 0.04 55 45
20050303 0.00 61 40
20050304 0.00 58 43
20050305 0.00 59 42
20050306 0.00 61 49
20050307 0.00 63 50
20050308 0.00 67 45
20050309 0.01 58 48
20050310 0.00 63 46
20050311 0.00 65 42
20050312 0.00 60 47
20050313 0.00 62 39
20050314 0.00 61 37
20050315 0.00 56 42
20050316 0.14 49 41
20050317 0.00 53 41
20050318 0.00 50 38
20050319 0.34 55 37
20050320 0.10 55 40
20050321 0.07 49 37
20050322 0.00 53 37
20050323 0.00 56 37
20050324 0.00 54 41
20050325 0.00 53 37
20050326 1.51 50 43
20050327 0.64 52 44
20050328 0.40 47 41
20050329 0.13 50 41
20050330 0.00 54 41
20050331 0.21 54 42
20050401 0.34 53 40
20050402 0.10 55 38
20050403 0.40 50 43
20050404 0.00 52 40
20050405 0.07 58 42
20050406 0.00 62 45
20050407 0.20 54 40
20050408 0.00 55 37
20050409 0.00 55 40
20050410 0.28 52 38
20050411 0.40 50 37
20050412 0.06 49 36
20050413 0.00 52 37
20050414 0.00 51 38
20050415 0.39 50 41
20050416 0.59 55 43
20050417 0.03 54 40
20050418 0.01 57 43
20050419 0.00 62 40
20050420 0.00 64 41
20050421 0.00 61 47
20050422 0.00 78 51
20050423 0.12 64 52
20050424 0.03 65 51
20050425 0.00 63 52
20050426 0.00 65 54
20050427 0.00 71 50
20050428 0.16 65 52
20050429 0.45 54 50
20050430 0.05 62 49
20050501 0.00 70 48
20050502 0.04 62 51
20050503 0.00 65 49
20050504 0.02 66 52
20050505 0.00 68 54
20050506 0.00 66 50
20050507 0.00 61 48
20050508 0.09 61 48
20050509 0.49 58 51
20050510 0.14 63 51
20050511 0.00 60 50
20050512 0.00 63 52
20050513 0.00 69 50
20050514 0.14 69 54
20050515 0.47 62 53
20050516 0.01 62 49
20050517 0.09 60 46
20050518 0.72 64 52
20050519 0.46 61 49
20050520 0.24 59 48
20050521 0.23 61 45
20050522 0.08 59 47
20050523 0.00 63 44
20050524 0.00 66 49
20050525 0.00 77 50
20050526 0.00 89 56
20050527 0.00 89 58
20050528 0.00 76 54
20050529 0.00 63 56
20050530 0.00 64 54
20050531 0.10 64 51
20050601 0.03 66 51
20050602 0.00 65 52
20050603 0.00 61 50
20050604 0.00 64 50
20050605 0.01 62 50
20050606 0.00 61 49
20050607 0.10 60 51
20050608 0.03 62 50
20050609 0.00 69 52
20050610 0.00 65 50
20050611 0.54 64 49
20050612 0.01 67 48
20050613 0.07 65 50
20050614 0.00 66 52
20050615 0.00 68 50
20050616 0.52 71 53
20050617 0.06 70 53
20050618 0.00 70 56
20050619 0.00 76 54
20050620 0.00 79 57
20050621 0.08 70 56
20050622 0.01 61 55
20050623 0.00 71 50
20050624 0.00 74 54
20050625 0.02 71 56
20050626 0.10 64 54
20050627 0.05 64 53
20050628 0.00 66 55
20050629 0.00 73 56
20050630 0.00 77 57
20050701 0.00 66 55
20050702 0.00 64 55
20050703 0.00 75 51
20050704 0.00 79 53
20050705 0.32 74 55
20050706 0.04 68 58
20050707 0.00 71 54
20050708 0.40 60 55
20050709 0.00 70 53
20050710 0.00 66 54
20050711 0.01 71 58
20050712 0.01 73 56
20050713 0.00 72 58
20050714 0.00 77 55
20050715 0.00 69 57
20050716 0.00 72 56
20050717 0.00 82 58
20050718 0.00 87 58
20050719 0.00 74 54
20050720 0.00 76 54
20050721 0.00 81 57
20050722 0.25 73 57
20050723 0.00 75 54
20050724 0.00 75 55
20050725 0.00 79 54
20050726 0.00 86 56
20050727 0.00 87 60
20050728 0.00 81 58
20050729 0.00 82 58
20050730 0.00 85 57
20050731 0.00 85 56
20050801 0.00 72 59
20050802 0.00 77 54
20050803 0.00 83 55
20050804 0.00 87 59
20050805 0.00 86 58
20050806 0.00 75 56
20050807 0.00 80 55
20050808 0.00 80 56
20050809 0.00 74 54
20050810 0.00 66 57
20050811 0.00 69 58
20050812 0.00 76 55
20050813 0.00 87 57
20050814 0.00 88 59
20050815 0.00 86 58
20050816 0.00 65 57
20050817 0.05 73 57
20050818 0.00 78 56
20050819 0.00 84 55
20050820 0.00 80 54
20050821 0.00 76 55
20050822 0.00 75 56
20050823 0.00 71 55
20050824 0.00 78 53
20050825 0.00 84 56
20050826 0.00 82 56
20050827 0.00 77 56
20050828 0.21 77 57
20050829 0.03 69 56
20050830 0.00 67 55
20050831 0.00 75 57
20050901 0.00 78 57
20050902 0.00 72 54
20050903 0.00 71 53
20050904 0.00 68 53
20050905 -9999 70 52
20050906 0.00 73 52
20050907 0.00 77 52
20050908 0.00 77 54
20050909 0.00 67 54
20050910 0.41 62 51
20050911 0.01 66 52
20050912 0.00 68 53
20050913 0.00 72 49
20050914 0.00 67 52
20050915 0.01 65 53
20050916 0.05 63 51
20050917 0.00 66 50
20050918 0.00 67 49
20050919 0.00 69 49
20050920 0.00 67 53
20050921 0.00 66 48
20050922 0.00 63 46
20050923 0.00 64 48
20050924 0.00 65 42
20050925 0.00 70 46
20050926 0.00 71 47
20050927 0.00 67 52
20050928 0.00 69 46
20050929 0.25 63 56
20050930 0.02 61 52
20051001 0.07 61 47
20051002 0.34 55 43
20051003 0.00 60 42
20051004 0.00 60 47
20051005 0.00 65 51
20051006 0.20 58 54
20051007 0.05 62 49
20051008 0.06 59 48
20051009 0.01 63 49
20051010 0.04 57 48
20051011 0.17 62 51
20051012 0.07 55 49
20051013 0.04 61 49
20051014 0.26 69 52
20051015 0.05 60 52
20051016 0.00 58 52
20051017 0.01 66 56
20051018 0.02 56 52
20051019 0.12 60 52
20051020 0.00 58 45
20051021 0.00 68 50
20051022 0.00 67 47
20051023 0.15 55 52
20051024 0.00 60 50
20051025 0.05 63 47
20051026 0.00 55 42
20051027 0.03 56 37
20051028 0.18 57 47
20051029 0.06 55 44
20051030 0.31 57 43
20051031 0.73 54 48
20051101 0.75 50 45
20051102 0.17 53 44
20051103 0.24 48 44
20051104 0.41 48 41
20051105 0.79 45 41
20051106 0.04 49 40
20051107 0.18 49 40
20051108 0.04 50 38
20051109 0.00 54 38
20051110 0.01 53 43
20051111 0.43 47 38
20051112 0.07 47 39
20051113 0.87 51 42
20051114 0.01 48 35
20051115 0.00 49 32
20051116 0.00 51 39
20051117 0.00 46 41
20051118 0.00 49 41
20051119 0.00 47 41
20051120 0.00 45 40
20051121 0.00 48 38
20051122 0.00 43 37
20051123 0.00 48 34
20051124 0.03 46 31
20051125 0.99 46 40
20051126 0.00 45 34
20051127 0.11 43 33
20051128 0.07 44 29
20051129 0.31 39 36
20051130 0.00 45 34
20051201 0.27 38 32
20051202 0.07 37 32
20051203 0.03 39 31
20051204 0.00 40 29
20051205 0.00 44 38
20051206 0.00 45 39
20051207 0.00 42 35
20051208 0.00 44 30
20051209 0.00 45 30
20051210 0.00 46 30
20051211 0.00 42 30
20051212 0.03 42 36
20051213 0.01 45 31
20051214 0.00 41 28
20051215 0.00 38 28
20051216 0.00 41 23
20051217 0.00 48 31
20051218 0.00 47 34
20051219 0.16 49 36
20051220 0.43 54 48
20051221 0.40 56 49
20051222 0.34 57 50
20051223 0.93 55 51
20051224 0.63 62 53
20051225 0.81 58 50
20051226 0.41 53 47
20051227 0.47 55 46
20051228 0.46 53 45
20051229 0.35 50 42
20051230 0.75 51 44
20051231 0.30 51 47
20060101 0.08 58 46
20060102 0.31 49 41
20060103 0.15 47 38
20060104 0.01 54 42
20060105 1.33 55 48
20060106 0.26 56 50
20060107 0.30 53 43
20060108 0.10 49 39
20060109 1.15 52 46
20060110 0.94 55 46
20060111 0.77 49 44
20060112 0.57 48 44
20060113 0.55 50 45
20060114 0.26 46 38
20060115 0.00 47 37
20060116 0.72 53 41
20060117 0.12 53 45
20060118 0.07 46 42
20060119 0.16 47 43
20060120 0.23 46 39
20060121 0.12 49 42
20060122 0.00 51 44
20060123 0.01 55 45
20060124 0.00 56 41
20060125 0.08 52 38
20060126 0.09 48 41
20060127 0.22 48 40
20060128 0.75 47 40
20060129 1.24 52 40
20060130 0.73 54 43
20060131 0.33 50 41
20060201 0.29 50 46
20060202 0.30 51 43
20060203 0.11 58 43
20060204 0.41 53 42
20060205 0.00 49 40
20060206 0.00 52 38
20060207 0.00 60 35
20060208 0.21 53 39
20060209 0.00 53 36
20060210 0.00 58 39
20060211 0.00 58 44
20060212 0.00 56 37
20060213 0.32 49 37
20060214 0.00 46 34
20060215 0.00 46 30
20060216 0.00 47 30
20060217 0.00 38 27
20060218 0.00 44 23
20060219 0.00 48 27
20060220 0.00 41 29
20060221 0.00 47 39
20060222 0.00 49 44
20060223 0.09 47 35
20060224 0.00 46 30
20060225 0.00 47 31
20060226 0.04 50 38
20060227 0.31 50 39
20060228 0.47 44 38
20060301 0.00 58 37
20060302 0.02 55 37
20060303 0.00 54 34
20060304 0.00 54 39
20060305 0.03 54 45
20060306 0.04 55 42
20060307 0.04 50 38
20060308 0.38 42 34
20060309 0.10 41 34
20060310 0.03 47 32
20060311 0.00 48 34
20060312 0.00 51 31
20060313 0.01 54 33
20060314 0.02 51 38
20060315 0.06 47 39
20060316 0.06 50 38
20060317 0.07 48 36
20060318 0.46 49 37
20060319 0.00 53 33
20060320 0.00 59 35
20060321 0.04 51 42
20060322 0.04 54 45
20060323 0.01 64 45
20060324 0.49 53 42
20060325 0.00 53 36
20060326 0.04 49 39
20060327 0.00 62 39
20060328 0.16 57 44
20060329 0.00 53 44
20060330 0.00 57 42
20060331 0.08 60 44
20060401 0.27 50 40
20060402 0.00 62 42
20060403 0.14 61 44
20060404 0.00 58 38
20060405 0.00 63 42
20060406 0.00 57 40
20060407 0.00 60 43
20060408 0.38 50 45
20060409 0.00 58 44
20060410 0.00 59 42
20060411 0.00 60 39
20060412 0.06 58 46
20060413 0.44 49 44
20060414 0.15 47 39
20060415 0.25 50 38
20060416 0.07 54 38
20060417 0.00 55 36
20060418 0.00 59 37
20060419 0.00 63 43
20060420 0.03 63 44
20060421 0.36 54 41
20060422 0.00 57 40
20060423 0.00 71 43
20060424 0.00 73 47
20060425 0.00 65 45
20060426 0.00 55 44
20060427 0.00 66 49
20060428 0.00 73 49
20060429 0.58 54 39
20060430 0.00 56 37
20060501 0.00 57 42
20060502 0.00 59 39
20060503 0.00 66 44
20060504 0.00 74 46
20060505 0.00 73 48
20060506 0.03 59 46
20060507 0.00 58 44
20060508 0.01 59 41
20060509 0.00 62 41
20060510 0.00 67 44
20060511 0.00 63 44
20060512 0.00 60 41
20060513 0.00 65 43
20060514 0.00 72 46
20060515 0.00 79 52
20060516 0.00 83 59
20060517 0.00 76 56
20060518 0.00 79 50
20060519 0.09 67 50
20060520 0.00 68 52
20060521 0.03 69 48
20060522 0.24 59 51
20060523 0.21 65 48
20060524 0.23 63 51
20060525 0.21 59 49
20060526 0.14 61 48
20060527 0.15 61 48
20060528 0.22 58 50
20060529 0.00 64 50
20060530 0.00 73 46
20060531 0.09 72 54
20060601 0.75 69 55
20060602 0.11 67 54
20060603 0.02 69 54
20060604 0.51 68 53
20060605 0.00 68 55
20060606 0.00 73 50
20060607 0.00 70 51
20060608 0.05 64 51
20060609 0.03 64 51
20060610 0.00 67 53
20060611 0.00 76 53
20060612 0.07 72 56
20060613 0.01 68 56
20060614 0.02 64 54
20060615 0.00 70 53
20060616 0.10 66 52
20060617 0.00 69 53
20060618 0.00 68 53
20060619 0.00 67 53
20060620 0.00 68 53
20060621 0.00 69 52
20060622 0.00 72 51
20060623 0.00 74 52
20060624 0.00 82 55
20060625 0.00 88 62
20060626 0.00 90 67
20060627 0.00 85 55
20060628 0.00 74 50
20060629 0.00 80 55
20060630 0.00 85 57
20060701 0.00 83 54
20060702 0.00 84 53
20060703 0.00 79 53
20060704 0.02 75 54
20060705 0.00 65 53
20060706 0.00 65 55
20060707 0.00 76 54
20060708 0.00 85 56
20060709 0.00 86 63
20060710 0.00 68 55
20060711 0.00 71 54
20060712 0.03 68 57
20060713 0.01 68 56
20060714 0.00 78 56
20060715 0.00 76 58
20060716 0.00 80 55
20060717 0.00 69 53
20060718 0.00 75 55
20060719 0.00 77 54
20060720 0.00 84 59
20060721 0.00 97 66
20060722 0.00 96 68
20060723 0.00 95 67
20060724 0.00 92 65
20060725 0.00 78 58
20060726 0.00 84 58
20060727 0.00 81 57
20060728 0.00 70 54
20060729 0.00 69 53
20060730 0.00 72 55
20060731 0.00 74 57
20060801 0.00 74 54
20060802 0.00 73 55
20060803 0.00 76 55
20060804 0.00 77 53
20060805 0.00 82 55
20060806 0.00 86 57
20060807 0.00 83 55
20060808 0.00 75 55
20060809 0.01 76 59
20060810 0.00 73 56
20060811 0.00 70 54
20060812 0.00 76 51
20060813 0.00 82 55
20060814 0.00 86 56
20060815 0.00 71 54
20060816 0.00 75 53
20060817 0.00 72 54
20060818 0.00 81 53
20060819 0.00 84 57
20060820 0.00 86 56
20060821 0.00 79 54
20060822 0.00 69 54
20060823 0.00 68 52
20060824 0.00 68 55
20060825 0.00 79 53
20060826 0.00 85 55
20060827 0.00 87 60
20060828 0.00 86 57
20060829 0.01 69 54
20060830 0.00 71 53
20060831 0.00 72 51
20060901 0.00 88 55
20060902 0.00 89 58
20060903 0.00 84 56
20060904 0.00 81 53
20060905 0.00 80 53
20060906 0.00 82 55
20060907 0.00 75 51
20060908 0.00 71 51
20060909 0.02 71 54
20060910 0.00 74 50
20060911 0.00 78 52
20060912 0.00 75 57
20060913 0.03 63 51
20060914 0.31 63 50
20060915 0.06 63 49
20060916 0.01 68 48
20060917 0.00 66 52
20060918 0.39 68 55
20060919 0.15 61 51
20060920 0.29 55 51
20060921 0.17 60 47
20060922 0.00 63 47
20060923 0.00 70 47
20060924 0.00 77 50
20060925 0.00 77 52
20060926 0.00 78 54
20060927 0.00 80 54
20060928 0.00 77 56
20060929 0.00 75 54
20060930 0.00 60 52
20061001 0.00 66 50
20061002 0.00 64 45
20061003 0.00 58 50
20061004 0.00 65 50
20061005 0.00 71 50
20061006 0.02 57 51
20061007 0.00 60 45
20061008 0.00 57 49
20061009 0.00 65 47
20061010 0.00 65 43
20061011 0.00 70 44
20061012 0.00 72 46
20061013 0.00 65 47
20061014 0.04 51 47
20061015 0.43 55 49
20061016 0.01 54 49
20061017 0.00 60 50
20061018 0.28 53 49
20061019 0.19 59 50
20061020 0.00 57 46
20061021 0.00 61 44
20061022 0.00 65 42
20061023 0.00 56 41
20061024 0.03 55 41
20061025 0.00 52 42
20061026 0.00 55 49
20061027 0.00 62 47
20061028 0.00 57 45
20061029 0.55 52 39
20061030 0.00 45 32
20061031 0.00 47 30
20061101 0.00 57 34
20061102 1.05 49 41
20061103 0.45 60 48
20061104 1.91 57 52
20061105 0.87 58 51
20061106 3.29 60 55
20061107 0.53 56 47
20061108 0.26 55 44
20061109 0.52 51 43
20061110 0.79 49 42
20061111 0.21 50 41
20061112 1.07 49 42
20061113 0.23 45 37
20061114 0.01 49 36
20061115 0.44 56 42
20061116 0.00 51 38
20061117 0.00 52 39
20061118 0.00 54 40
20061119 0.46 53 43
20061120 0.51 52 44
20061121 0.51 49 41
20061122 0.54 47 40
20061123 0.64 42 38
20061124 0.00 44 37
20061125 0.00 43 36
20061126 0.79 44 32
20061127 0.18 37 26
20061128 0.00 27 18
20061129 0.33 33 18
20061130 0.04 43 32
20061201 0.01 41 33
20061202 0.00 42 28
20061203 0.00 44 34
20061204 0.00 48 37
20061205 0.00 47 42
20061206 0.00 48 36
20061207 0.00 50 38
20061208 0.00 50 38
20061209 0.19 50 38
20061210 0.23 48 41
20061211 0.84 52 44
20061212 0.33 48 42
20061213 0.26 51 42
20061214 1.55 54 40
20061215 0.02 47 35
20061216 0.00 42 30
20061217 0.00 39 27
20061218 0.00 40 28
20061219 0.01 43 33
20061220 0.37 45 36
20061221 0.50 50 37
20061222 0.00 44 37
20061223 0.62 46 36
20061224 0.71 47 35
20061225 0.06 49 40
20061226 1.27 42 34
20061227 0.33 41 32
20061228 0.00 40 28
20061229 0.00 42 31
20061230 0.00 43 30
20061231 0.00 46 34
20070101 0.41 48 34
20070102 1.77 56 45
20070103 1.01 48 40
20070104 0.15 42 30
20070105 0.77 43 31
20070106 0.03 44 36
20070107 0.93 49 40
20070108 0.00 48 38
20070109 0.16 51 34
20070110 0.26 36 28
20070111 0.00 31 22
20070112 0.00 31 19
20070113 0.00 29 21
20070114 0.00 35 20
20070115 0.00 35 23
20070116 0.18 35 28
20070117 0.16 39 33
20070118 0.16 44 34
20070119 0.21 42 38
20070120 0.00 45 37
20070121 0.00 42 37
20070122 0.00 50 40
20070123 0.00 52 43
20070124 0.00 51 35
20070125 0.02 43 33
20070126 0.00 44 36
20070127 0.00 52 32
20070128 0.00 50 28
20070129 0.00 40 28
20070130 0.00 48 33
20070131 0.00 48 28
20070201 0.00 49 30
20070202 0.00 44 28
20070203 0.14 42 31
20070204 0.16 54 41
20070205 0.00 45 42
20070206 0.03 48 41
20070207 0.09 52 43
20070208 0.01 53 42
20070209 0.09 57 42
20070210 0.16 56 42
20070211 0.22 54 45
20070212 0.00 53 42
20070213 0.02 51 41
20070214 0.16 47 40
20070215 0.12 53 46
20070216 0.01 51 43
20070217 0.13 58 44
20070218 0.00 46 41
20070219 0.74 46 41
20070220 0.25 44 36
20070221 0.05 50 34
20070222 0.13 48 37
20070223 0.01 44 35
20070224 0.36 44 36
20070225 0.20 45 39
20070226 0.11 47 34
20070227 0.15 42 31
20070228 0.04 41 32
20070301 0.00 41 31
20070302 0.23 43 32
20070303 0.05 52 41
20070304 0.00 55 41
20070305 0.06 59 46
20070306 0.00 68 41
20070307 0.20 54 41
20070308 0.20 50 42
20070309 0.06 53 43
20070310 0.36 57 47
20070311 0.74 59 50
20070312 0.10 53 41
20070313 0.01 49 36
20070314 0.00 48 37
20070315 0.01 47 34
20070316 0.00 66 42
20070317 0.11 52 47
20070318 0.02 61 48
20070319 0.33 51 45
20070320 0.10 50 36
20070321 0.00 51 32
20070322 0.07 51 44
20070323 0.17 52 46
20070324 0.91 53 45
20070325 0.01 54 41
20070326 0.05 59 36
20070327 0.29 50 39
20070328 0.00 54 37
20070329 0.00 63 37
20070330 0.16 53 44
20070331 0.18 50 41
20070401 0.00 47 34
20070402 0.00 50 36
20070403 0.00 56 34
20070404 0.00 60 44
20070405 0.00 71 44
20070406 0.00 78 51
20070407 0.03 63 50
20070408 0.10 61 46
20070409 0.08 52 42
20070410 0.00 54 41
20070411 0.00 61 37
20070412 0.00 52 43
20070413 0.09 53 42
20070414 0.01 56 43
20070415 0.00 57 39
20070416 0.04 53 42
20070417 0.05 55 41
20070418 0.01 55 41
20070419 0.00 58 37
20070420 0.00 58 36
20070421 0.09 62 41
20070422 0.00 61 44
20070423 0.00 65 43
20070424 0.10 58 47
20070425 0.00 56 44
20070426 0.00 59 48
20070427 0.00 62 50
20070428 0.00 62 47
20070429 0.00 64 46
20070430 0.09 62 43
20070501 0.05 58 43
20070502 0.31 57 42
20070503 0.01 57 41
20070504 0.14 58 44
20070505 0.00 57 41
20070506 0.00 58 47
20070507 0.00 73 51
20070508 0.00 73 49
20070509 0.00 64 46
20070510 0.00 68 44
20070511 0.00 65 45
20070512 0.00 63 47
20070513 0.00 60 46
20070514 0.00 69 43
20070515 0.00 85 49
20070516 0.00 65 46
20070517 0.00 66 47
20070518 0.01 71 48
20070519 0.03 60 49
20070520 0.56 55 45
20070521 0.31 60 45
20070522 0.00 63 47
20070523 0.00 68 46
20070524 0.00 72 49
20070525 0.00 75 50
20070526 0.00 67 51
20070527 0.04 57 47
20070528 0.00 64 46
20070529 0.00 81 47
20070530 0.00 87 55
20070531 0.00 82 53
20070601 0.00 79 52
20070602 0.00 81 54
20070603 0.00 84 56
20070604 0.06 69 55
20070605 0.04 63 51
20070606 0.01 63 48
20070607 0.00 63 50
20070608 0.00 69 50
20070609 0.28 58 53
20070610 0.00 64 51
